,IdJuego,steamspy_tags
751,39640,Action;Underwater;Cyberpunk
752,39650,Simulation;Strategy;Medieval
753,39660,Simulation;Strategy;Medieval
754,39670,Action;FPS;Sci-fi
755,39680,Simulation;Strategy;Economy
756,39690,RPG;Open World;Singleplayer
757,39800,Zombies;Action;Indie
758,39900,Action
759,40100,Strategy;RTS;Sci-fi
760,40200,Family Friendly
761,40210,Family Friendly
762,40300,RPG;Open World;Gothic
763,40320,Strategy;RTS;World War II
764,40330,Adventure;Point & Click;Female Protagonist
765,40340,Adventure;Point & Click;Female Protagonist
766,40350,Adventure;Point & Click
767,40380,Racing;Offroad;Action
768,40390,RPG;Pirates;Open World
769,40400,Strategy;RTS;Space
770,40420,Casual;Indie;Puzzle
771,40500,Strategy;Action;Indie
772,40700,Point & Click;Adventure;Puzzle
773,40720,Adventure;Point & Click;Indie
774,40930,Indie;Puzzle;Platformer
775,40950,Strategy;Medieval;Base-Building
776,40970,Strategy;Medieval;RTS
777,40980,Strategy;Simulation;Medieval
778,40990,Action;Adventure;Classic
779,41000,FPS;Action;Co-op
780,41070,FPS;Action;Co-op
781,41100,Action;Indie;Physics
782,41300,Free to Play;Action;Indie
783,41400,Action;Indie
784,41500,RPG;Action RPG;Hack and Slash
785,41600,Adventure;Action;Platformer
786,41660,Action;Adventure;Indie
787,41680,Indie
788,41700,Open World;Atmospheric;Post-apocalyptic
789,41740,Adventure;Action;Physics
790,41800,Strategy;Simulation;Indie
791,41900,RPG;Adventure;Comedy
792,42000,Indie;Casual
793,42120,Western;Action;Multiplayer
794,42140,Adventure;Indie;Casual
795,42170,RPG;Indie;Adventure
796,42210,Adventure;Point & Click;Mystery
797,42220,Adventure;Point & Click;Mystery
798,42230,Adventure;Point & Click;Female Protagonist
799,42500,Action;Indie;Arcade
800,42670,FPS;Action;Sci-fi
801,42700,Action;FPS;Zombies
802,42810,Strategy;Grand Strategy;Historical
803,42850,Strategy;Grand Strategy;World War II
804,42890,Strategy;4X;Space
805,42910,Comedy;Action;Co-op
806,42920,Strategy;Medieval
807,42930,Strategy
808,42940,Strategy
809,42950,Strategy
810,42960,Grand Strategy;Strategy;Historical
811,42980,Strategy;Grand Strategy;Real-Time with Pause
812,42990,Strategy;4X;Space
813,43000,Mechs;Action;Shooter
814,43100,Simulation;Family Friendly;Singleplayer
815,43190,Action;Indie;Co-op
816,43500,Simulation;Strategy;Management
817,43600,Adventure;Point & Click;Mystery
818,44100,Racing;Indie;Action
819,44350,Racing;Sports;Multiplayer
820,44360,Racing;Simulation;Sports
821,44600,Racing;Sports;Simulation
822,44680,Racing;Simulation
823,44690,Racing;Simulation;Sports
824,45000,Tower Defense;Strategy;Indie
825,45100,Casual;Horses;Indie
826,45300,Simulation;Flight;World War II
827,45400,Indie;Casual;Fantasy
828,45410,Racing
829,45420,Casual;Indie;Simulation
830,45450,Indie;Casual;Puzzle
831,45700,Action;Hack and Slash;Character Action Game
832,45710,Action;Adventure;Third-Person Shooter
833,45720,Action;Adventure;Third-Person Shooter
834,45730,Action;Adventure;Platformer
835,45740,Zombies;Action;Open World
836,45750,Action;Co-op;Third-Person Shooter
837,45760,Fighting;Arcade;Competitive
838,45770,Action;Zombies;Open World
839,46000,Indie;Adventure;Puzzle
840,46200,Racing;Action
841,46250,Action;FPS;World War I
842,46260,Strategy;RPG;Space
843,46270,RPG;Strategy;Space
844,46280,Strategy;RPG;Space
845,46290,Strategy;World War II;RTS
846,46340,Strategy;Simulation;World War II
847,46350,Strategy;RTS;Medieval
848,46360,Strategy;Simulation;World War II
849,46370,Simulation;Driving;Singleplayer
850,46380,Strategy;Medieval
851,46400,Action;RPG;Sci-fi
852,46410,RPG;Action;Action RPG
853,46440,Strategy;Turn-Based;Turn-Based Strategy
854,46450,RPG;Strategy;Indie
855,46480,Adventure;Point & Click;Mystery
856,46490,Adventure;Point & Click;Female Protagonist
857,46500,Adventure;Point & Click;Puzzle
858,46510,Adventure;Point & Click;Puzzle
859,46520,Action;Indie;Post-apocalyptic
860,46540,Zombies;Strategy;Action
861,46550,Adventure;Point & Click;Mystery
862,46570,RPG;Strategy;Adventure
863,46600,Indie;Casual;Action
864,46700,Strategy;Naval
865,46710,Strategy;Naval
866,46720,RPG;Action RPG
867,46730,RPG;Action RPG;Hack and Slash
868,46740,Simulation;Sports;Basketball
869,46750,Adventure;Indie;Horror
870,46760,Strategy;Naval
871,46770,Strategy;Simulation;Grand Strategy
872,46790,Strategy;Sci-fi;Space
873,46830,Strategy;Naval
874,46840,Strategy;Naval
875,46850,Casual;Pirates;Zombies
876,47110,Action
877,47120,Action
878,47130,Adventure;Hidden Object
879,47400,Strategy;City Builder;Medieval
880,47410,Strategy;Free to Play;Medieval
881,47700,Strategy;RTS;Multiplayer
882,47730,RPG;Fantasy;Multiple Endings
883,47780,Horror;Action;Sci-fi
884,47790,FPS;Action;Shooter
885,47800,Strategy;Board Game;Multiplayer
886,47810,RPG;Fantasy;Story Rich
887,47870,Racing;Multiplayer;Open World
888,47890,Simulation;Character Customization;Sandbox
889,47920,Racing;Simulation;Driving
890,48000,Indie;Platformer;Puzzle
891,48110,Simulation;World War II;Naval
892,48150,Casual;Puzzle
893,48190,Action;Adventure;Open World
894,48240,Strategy;City Builder;Simulation
895,48700,Medieval;RPG;Open World
896,48720,RPG;Open World;Action
897,48800,Simulation;Realistic;Naval
898,48950,Strategy;Turn-Based;Multiplayer
899,49000,Casual;Time Management
900,49300,Strategy;Naval;Pirates
901,49320,Casual;Pirates
902,49470,Card Game;Strategy;Trading Card Game
903,49520,FPS;Co-op;RPG
904,49600,Music;Indie;Shoot 'Em Up
905,49800,Indie;Action;Steampunk
906,49810,Indie;Platformer;Puzzle
907,49900,Action;Indie;Multiplayer
908,50000,Indie;Racing;Puzzle
909,50130,Action;Open World;Crime
910,50300,Story Rich;Third-Person Shooter;Action
911,50510,Action;Zombies
912,50910,Casual;Puzzle
913,50920,Casual;Indie;Hidden Object
914,50930,Casual;Hidden Object
915,50940,Casual;Hidden Object
916,50960,Casual;Hidden Object
917,50970,Casual;Hidden Object
918,50980,Casual;Hidden Object
919,50990,Casual;Hidden Object
920,51000,Casual;Hidden Object;Puzzle
921,51010,Casual;Simulation
922,51020,Casual;Match 3
923,51030,Casual;Indie;Match 3
924,51060,Adventure;Casual;Point & Click
925,55000,Strategy;Indie;Adventure
926,55040,Strategy;Zombies;Indie
927,55100,Action;FPS;Multiplayer
928,55110,Action;Destruction;Third Person
929,55140,Racing;Offroad;Motocross
930,55150,Warhammer 40K;Action;Third-Person Shooter
931,55230,Open World;Action;Comedy
932,57000,Adventure;Action;Platformer
933,57200,Puzzle;Indie;Casual
934,57300,Horror;First-Person;Atmospheric
935,57620,Strategy;Trading;Resource Management
936,57640,Adventure;Point & Click;Classic
937,57650,Strategy;RPG;Fantasy
938,57680,Action;Adventure;Medieval
939,57690,City Builder;Simulation;Strategy
940,57700,Action;Indie;Casual
941,57740,Strategy;RPG;Tactical
942,57800,Casual;Indie;Adventure
943,57900,FPS;Action;Nudity
944,58200,Adventure;Indie;Point & Click
945,58230,Adventure;Casual;Indie
946,58400,Casual;Indie;Music
947,58520,Strategy;Sports;Turn-Based
948,58550,Strategy;RTS;Fantasy
949,58560,Adventure;Point & Click;Mystery
950,58570,Adventure;Point & Click;Mystery
951,58610,Strategy;RTS;Military
952,60340,Casual;Action;Adventure
953,60350,Casual;Adventure;Indie
954,60600,Action;Indie;Co-op
955,60700,Strategy;Indie;Tower Defense
956,60800,RPG;Action RPG;Mythology
957,61100,Casual;Indie;Puzzle
958,61310,Casual;Indie;Puzzle
959,61500,Strategy;RPG;Fantasy
960,61510,Strategy;RPG;Turn-Based Strategy
961,61520,Strategy;RPG;Turn-Based Strategy
962,61600,Casual;Indie;Puzzle
963,61700,Strategy;Puzzle;RPG
964,61730,Indie;Casual;Puzzle
965,62000,Casual;Action;Arcade
966,62100,Casual;Puzzle;Music
967,63000,Casual;Indie;Strategy
968,63110,Adventure;Point & Click;Mystery
969,63200,Action;Indie;Sports
970,63500,Strategy;Indie;Casual
971,63610,Adventure;Puzzle;Point & Click
972,63650,Adventure;Casual;Puzzle
973,63660,Adventure;Point & Click;Puzzle
974,63700,Indie;Rhythm;Music
975,63710,Indie;Rhythm;Platformer
976,63800,Strategy;Indie;Adventure
977,63900,Strategy;Fantasy;Turn-Based
978,63910,RPG;Strategy;Turn-Based Strategy
979,63940,Strategy;RTS;Tactical
980,63960,Strategy;Cold War;RTS
981,64000,Strategy;World War II;Tactical
982,65070,Racing;Simulation
983,65080,Adventure;Point & Click;Sci-fi
984,65270,Simulation;Destruction;Singleplayer
985,65400,Strategy;Indie;Remake
986,65500,Adventure;Point & Click;Puzzle
987,65530,Strategy;RPG;RTS
988,65540,RPG;Open World;Atmospheric
989,65560,Action;FPS;Shooter
990,65600,RPG;Open World;Action
991,65610,RPG;Singleplayer;Adventure
992,65710,Cold War;Sexual Content;Casual
993,65730,Simulation;Flight;Open World
994,65740,Strategy;Action;Sci-fi
995,65780,Simulation;Action;Military
996,65790,Simulation;Action;Strategy
997,65800,Tower Defense;RPG;Co-op
998,65930,Action;Tactical;Sci-fi
999,65980,Strategy;Turn-Based Strategy;Sci-fi
1000,67000,Indie;Music;Action
1001,67370,FPS;Action;Gore
1002,70000,Dinosaurs;Action;Multiplayer
1003,70100,Simulation;Hacking;Puzzle
1004,70110,Simulation;Indie;Hacking
1005,70120,Indie;Hacking;Simulation
1006,70200,Casual;Adventure;Simulation
1007,70210,Casual;Simulation;Adventure
1008,70300,Platformer;Indie;Great Soundtrack
1009,70400,Capitalism;Anime;RPG
1010,70420,Anime;Action;RPG
1011,70500,Indie;Casual;Action
1012,70600,Strategy;Multiplayer;Funny
1013,70620,Sports;Strategy;Golf
1014,70640,Strategy;Multiplayer;Turn-Based Strategy
1015,70650,Casual;Strategy;Puzzle
1016,70660,Pinball;Casual;Arcade
1017,70900,Strategy;Space;Indie
1018,71000,Space;Simulation;Indie
1019,71230,Racing;Action;Arcade
1020,71240,Simulation;Sports;Fishing
1021,71260,Rhythm;Action;Female Protagonist
1022,71340,Platformer;Great Soundtrack;Action
1023,72000,Puzzle;Platformer;Indie
1024,72400,Lemmings;Indie;Adventure
1025,72850,Open World;RPG;Fantasy
1026,72900,RPG;Indie;Adventure
1027,73010,Simulation;Management;Strategy
1028,73060,Tower Defense;Strategy;Fantasy
1029,73170,Strategy;Grand Strategy;World War II
1030,73190,Strategy;Simulation;Grand Strategy
1031,73210,Strategy;Simulation;Grand Strategy
1032,73220,Strategy;Cold War;Grand Strategy
1033,78000,Casual;Puzzle;Match 3
1034,80000,Strategy;Action;Indie
1035,80200,Strategy;Simulation;Turn-Based
1036,80300,Adventure;Indie;Puzzle
1037,80310,Point & Click;Adventure;Sci-fi
1038,80330,Point & Click;Adventure;Indie
1039,80340,Adventure;Point & Click;Indie
1040,80350,Point & Click;Adventure;Indie
1041,80360,Point & Click;Adventure;Indie
1042,90200,Simulation;Agriculture;Multiplayer
1043,90400,Adventure;Casual;Puzzle
1044,91100,Racing;Indie;Flight
1045,91200,Strategy;Indie;Tower Defense
1046,91330,Simulation;World War II;Action
1047,91600,Tower Defense;Strategy;FPS
1048,91700,Cyberpunk;RPG;FPS
1049,91800,Casual;Indie;Platformer
1050,91810,Indie;Casual;Platformer
1051,91900,Racing;Action;Post-apocalyptic
1052,92000,Action;Adventure;Indie
1053,92100,Strategy;Indie;Singleplayer
1054,92200,Bullet Hell;Shoot 'Em Up;Anime
1055,92210,Bullet Hell;Shoot 'Em Up;Indie
1056,92220,Bullet Hell;Shoot 'Em Up;Anime
1057,92300,Action;Platformer;Indie
1058,92400,Indie;Local Multiplayer
1059,92600,Action;Indie;FPS
1060,92700,Action;Stealth;Third-Person Shooter
1061,92800,Puzzle;Difficult;Programming
1062,92900,Simulation;Agriculture
1063,93200,Tower Defense;Strategy;Indie
1064,94000,Indie;Short;Casual
1065,94200,Shoot 'Em Up;Bullet Hell;Local Co-Op
1066,94300,Adventure;Point & Click;Indie
1067,94400,Local Multiplayer;Indie;Action
1068,94590,Puzzle;Adventure;Point & Click
1069,94620,Adventure;Point & Click;Casual
1070,95000,Indie;Casual;Action
1071,95300,Action;Platformer;Indie
1072,95400,Co-op;Puzzle;Local Co-Op
1073,95700,Indie;Free to Play;Cats
1074,95900,Simulation;Action;Flight
1075,96000,Puzzle;Point & Click;Hidden Object
1076,96100,Platformer;Indie;Puzzle
1077,96200,Indie;Action;Shooter
1078,96800,Action;Arena Shooter;FPS
1079,96900,Action;Indie;Strategy
1080,97000,Space;Indie;Casual
1081,97100,Action;FPS;Sci-fi
1082,97110,Strategy;RTS;Fantasy
1083,97120,Strategy;RTS;Fantasy
1084,97130,Strategy;RTS;Fantasy
1085,97330,Card Game;Strategy;Trading Card Game
1086,98100,Indie;Adventure;Casual
1087,98200,Strategy;Turn-Based;Tactical
1088,98300,Tower Defense;Strategy;World War I
1089,98400,FPS;Cyberpunk;Action
1090,98500,Action;Indie;Steampunk
1091,98600,Strategy;Indie;Casual
1092,98800,Rogue-like;Turn-Based;RPG
1093,98900,Strategy;Action;Indie
1094,99100,RPG;Action;Fantasy
1095,99120,Action;On-Rails Shooter
1096,99300,Action;Twin Stick Shooter;Top-Down
1097,99400,Action;Indie;Hack and Slash
1098,99410,Action;Indie;Hack and Slash
1099,99700,Indie;Platformer;Casual
1100,99900,Free to Play;Massively Multiplayer;RPG
1101,99910,Free to Play;Massively Multiplayer;Puzzle
1102,100980,Animation & Modeling
1103,102200,Card Game;RPG;Indie
1104,102400,Strategy;Action;Indie
1105,102500,RPG;Fantasy;Open World
1106,102600,Tower Defense;Action;Strategy
1107,102810,Action;Adventure;Indie
1108,102840,Action;Beat 'em up;Indie
1109,102850,Action;Adventure;Indie
1110,104000,Strategy;Tower Defense;Indie
1111,104020,Indie;Casual;Platformer
1112,104100,Indie;Action;Strategy
1113,104200,Indie;Platformer;Adventure
1114,104900,Dinosaurs;Action;FPS
1115,105000,Adventure;Point & Click;Indie
1116,105100,Adventure;Indie;Point & Click
1117,105300,Casual;Indie;Puzzle
1118,105420,Action;Indie;Platformer
1119,105450,Strategy;RTS;Base-Building
1120,105600,Sandbox;Adventure;Survival
1121,105700,Indie;Action;Adventure
1122,105800,Casual;Indie;Platformer
1123,107100,Great Soundtrack;Indie;Action
1124,107200,Space;Action;Indie
1125,107300,RPG;Indie;JRPG
1126,107310,RPG;Indie;Comedy
1127,107410,Simulation;Military;Multiplayer
1128,107600,Indie;Twin Stick Shooter;Action
1129,108110,RPG;Simulation;Space
1130,108200,Board Game;Strategy;Multiplayer
1131,108210,Strategy;Board Game;Casual
1132,108500,Puzzle;Indie;Platformer
1133,108600,Early Access;Survival;Zombies
1134,108700,Racing;Action;Remake
1135,108710,Action;Horror;Adventure
1136,108800,Action;FPS;Sci-fi
1137,109200,Indie;Casual;Female Protagonist
1138,109500,Action;Indie;Memes
1139,109600,Free to Play;MMORPG;RPG
1140,109700,Strategy;Indie;Time Travel
1141,110400,Racing;Indie;Parkour
1142,110500,Action;Indie;Arcade
1143,110600,Indie;Action;Shoot 'Em Up
1144,110610,Action;Indie;Arcade
1145,110630,Indie;Action;Twin Stick Shooter
1146,110800,Detective;Crime;Open World
1147,111000,Casual;Indie;Hidden Object
1148,111010,Adventure;Casual;Indie
1149,111100,Casual;Racing;Indie
1150,111400,Action;Indie;Co-op
1151,111600,Action;Indie;Platformer
1152,112100,RPG;Indie;Fantasy
1153,113020,Co-op;Stealth;Indie
1154,113200,Rogue-like;Indie;Replay Value
1155,113400,Free to Play;Open World;Action
1156,113420,Free to Play;Survival;Multiplayer
1157,115100,RPG;Adventure;Comedy
1158,115110,Adventure;Puzzle;Indie
1159,115120,Tower Defense;Action;Mechs
1160,115200,Strategy;RTS;Historical
1161,115210,Strategy;RTS;Historical
1162,115220,Strategy;RTS;Historical
1163,115320,Action;Open World;Gore
1164,115800,Pixel Graphics;Adventure;Great Soundtrack
1165,116100,Racing;Indie;Multiplayer
1166,200010,Puzzle;First-Person;Comedy
1167,200020,Action;Third-Person Shooter;Third Person
1168,200080,Adventure;Point & Click;Mystery
1169,200130,Casual;Indie;Strategy
1170,200150,Strategy;Chess;Casual
1171,200170,Strategy;Multiplayer;Funny
1172,200190,Adventure;Indie;Platformer
1173,200210,Free to Play;Massively Multiplayer;Pixel Graphics
1174,200230,Simulation;Racing;Offroad
1175,200260,Action;Open World;Batman
1176,200370,Strategy;Casual;City Builder
1177,200390,Strategy;Indie;RTS
1178,200410,Indie;Action;Simulation
1179,200490,Adventure;Point & Click;Singleplayer
1180,200510,Turn-Based Strategy;Tactical;Strategy
1181,200550,Strategy;Simulation;RPG
1182,200670,Strategy;Turn-Based;RPG
1183,200710,RPG;Action RPG;Hack and Slash
1184,200900,Platformer;Metroidvania;Indie
1185,200960,RPG;Indie;Strategy
1186,200980,RPG;Indie;Strategy
1187,200990,RPG;Indie;Strategy
1188,201000,RPG;Indie;Strategy
1189,201010,RPG;Indie;Strategy
1190,201070,Action;Indie;Strategy
1191,201210,Free to Play;Strategy;RPG
1192,201230,Free to Play;RPG;Massively Multiplayer
1193,201290,Strategy;Space;4X
1194,201420,Indie;Puzzle;Casual
1195,201480,Action;Indie;RPG
1196,201490,Simulation;Strategy;Economy
1197,201510,Racing;Psychological Horror;Destruction
1198,201570,Indie;Action;Shoot 'Em Up
1199,201790,Tower Defense;Co-op;Action
1200,201810,FPS;Action;Shooter
1201,201870,Action;Open World;Parkour
1202,202130,Strategy;Fantasy;Villain Protagonist
1203,202200,Strategy;4X;Space
1204,202310,Racing;Arcade;Destruction
1205,202370,Action;Platformer;Female Protagonist
1206,202410,Action;Indie;Twin Stick Shooter
1207,202670,Adventure;Point & Click;Mystery
1208,202690,Strategy;Indie;Historical
1209,202710,Strategy;MOBA;RPG
1210,202730,Action;Indie;Adventure
1211,202750,Action;Adventure;Horror
1212,202860,Strategy;Medieval;RTS
1213,202970,Action;Multiplayer;FPS
1214,203140,Stealth;Action;Third Person
1215,203160,Adventure;Action;Female Protagonist
1216,203210,Indie;Arcade;Action
1217,203290,Free to Play;FPS;Action
1218,203350,RPG;Strategy;Turn-Based Strategy
1219,203510,Anime;RPG;Indie
1220,203560,Casual;Indie;Puzzle
1221,203630,Strategy;Turn-Based Strategy;Fantasy
1222,203650,Adventure;Platformer;Co-op
1223,203680,Racing;Arcade;Split Screen
1224,203750,Action;Third-Person Shooter;Sci-fi
1225,203770,Grand Strategy;Strategy;Medieval
1226,203830,Adventure;Point & Click;Fantasy
1227,203990,Shoot 'Em Up;Indie;Action
1228,204030,RPG;Adventure;Action
1229,204060,Adventure;Indie;Pixel Graphics
1230,204100,Action;Third-Person Shooter;Bullet Time
1231,204120,LEGO;Adventure;Magic
1232,204180,Indie;Puzzle;Great Soundtrack
1233,204220,Indie;Adventure;Casual
1234,204240,Puzzle;Indie;Casual
1235,204300,MOBA;Multiplayer;Platformer
1236,204340,Action;FPS;Co-op
1237,204360,Co-op;Action;Adventure
1238,204390,Indie;Action;Rogue-like
1239,204440,Casual;Adventure;Hidden Object
1240,204530,Strategy;Action;Tower Defense
1241,204560,RPG;Strategy;Action
1242,204580,Action;Casual
1243,204630,Action;Open World;Retro
1244,204760,Action;Third-Person Shooter;Third Person
1245,204860,Strategy;Action;World War II
1246,204880,Strategy;Space;RTS
1247,204940,Strategy;Grand Strategy;Medieval
1248,204960,Puzzle;Indie;Casual
1249,205020,Indie;Adventure;Casual
1250,205060,Indie;Action;Rhythm
1251,205070,Indie;Action;Music
1252,205080,Action;Indie;Music
1253,205090,Action;Indie;Casual
1254,205100,Stealth;First-Person;Action
1255,205190,Music;Simulation;Education
1256,205230,Platformer;Action;2D
1257,205270,Utilities;Benchmark
1258,205530,Strategy;Indie;Simulation
1259,205550,Action;Indie;Casual
1260,205610,Strategy;Trading;Simulation
1261,205650,Adventure;Detective;Point & Click
1262,205690,Indie;Platformer;Puzzle
1263,205710,Free to Play;RPG;Massively Multiplayer
1264,205730,Metroidvania;Adventure;Indie
1265,205810,Strategy;RPG;Simulation
1266,205830,Casual;Action;Indie
1267,205840,Adventure;Point & Click;Mystery
1268,205870,Indie;Casual;Music
1269,205910,Indie;Physics;Platformer
1270,205950,Great Soundtrack;Classic;Action
1271,205990,Strategy;Fantasy;Turn-Based
1272,206020,RPG;Indie;Isometric
1273,206040,RPG;Indie;Isometric
1274,206060,RPG;Indie;Isometric
1275,206190,Stealth;Puzzle;Indie
1276,206210,Free to Play;Action;Multiplayer
1277,206230,Action
1278,206250,RPG;Action;Indie
1279,206370,Indie;Platformer;Action
1280,206410,Casual;Strategy;Puzzle
1281,206420,Open World;Action;Comedy
1282,206440,Story Rich;Great Soundtrack;Indie
1283,206480,Free to Play;RPG;MMORPG
1284,206500,Free to Play;Strategy;Multiplayer
